"zcta","tot_pop","white","black","alaskan_native","asian","pacific_islan","other","mixed_race"
"82219",28,28,0,0,0,0,0,0
"82221",502,489,1,3,0,0,3,12
"82222",129,129,0,0,0,0,0,0
"82223",850,846,0,3,0,0,0,2
"82224",10,10,0,0,0,0,0,0
"82225",1887,1724,18,56,0,35,4,100
"82227",211,206,0,0,0,0,0,10
"82229",1,1,0,0,0,0,0,0
"82240",10680,9654,41,116,114,0,311,888
"82242",23,23,0,0,0,0,0,0
"82243",44,44,0,0,0,0,0,0
"82244",540,498,15,0,0,0,0,54
"82301",8815,7764,127,164,113,5,357,570
"82321",684,668,5,3,0,0,0,16
"82322",209,204,0,0,0,0,0,10
"82323",267,136,0,0,0,0,131,0
"82324",236,229,0,0,0,0,0,14
"82325",883,883,0,0,0,0,0,0
"82327",989,913,23,0,0,0,0,106
"82329",313,287,0,2,0,0,0,48
"82331",2173,2024,1,38,8,0,19,166
"82332",94,35,0,0,13,0,0,92
"82334",491,475,7,0,3,0,0,12
"82335",45,45,0,0,0,0,0,0
"82336",214,214,0,0,0,0,0,0
"82401",7268,6241,1,69,0,0,589,736
"82410",2181,2073,0,26,3,14,19,92
"82411",569,501,0,6,0,0,0,124
"82412",515,513,0,0,0,0,0,4
"82414",15383,14643,48,110,54,0,168,720
"82420",733,685,6,4,33,0,2,6
"82421",221,219,0,0,1,0,0,2
"82422",23,23,0,0,0,0,0,0
"82423",256,238,0,0,0,0,15,6
"82426",3161,2590,0,9,10,0,482,140
"82428",166,144,0,19,2,0,0,2
"82430",77,72,0,0,0,0,0,10
"82431",3339,3141,30,8,21,0,66,146
"82432",246,203,0,0,0,0,43,0
"82433",1248,1068,127,13,1,0,8,62
"82434",101,101,0,0,0,0,0,0
"82435",11971,11154,15,12,117,0,221,904
"82440",220,161,0,0,0,0,0,118
"82441",184,178,5,0,0,0,1,0
"82442",776,768,0,0,0,0,0,16
"82443",4473,4249,0,118,0,0,54,104
"82450",150,150,0,0,0,0,0,0
"82501",19660,14632,90,3210,59,0,480,2378
"82510",349,21,0,328,0,0,0,0
"82512",179,113,0,47,0,0,0,38
"82513",1549,1527,7,3,3,0,0,18
"82514",1674,80,2,1562,7,0,6,34
"82515",446,416,0,23,0,0,5,4
"82516",434,260,0,168,0,0,0,12
"82520",13250,9793,84,2907,31,0,18,834
"82523",1048,765,0,57,0,26,2,396
"82601",26854,24877,213,488,119,34,180,1886
"82604",28470,26670,347,214,158,0,156,1850
"82609",18664,17785,236,110,76,0,18,878
"82620",218,218,0,0,0,0,0,0
"82630",0,0,0,0,0,0,0,0
"82633",9705,9290,0,85,19,0,33,556
"82635",118,118,0,0,0,0,0,0
"82636",3701,3342,78,0,94,0,58,258
"82637",4143,3961,0,0,0,0,2,360
"82638",113,113,0,0,0,0,0,0
"82639",762,738,0,6,0,0,0,36
"82640",208,208,0,0,0,0,0,0
"82642",48,48,0,0,0,0,0,0
"82643",250,248,0,0,0,0,2,0
"82644",1626,1604,0,0,0,0,22,0
"82646",0,0,0,0,0,0,0,0
"82648",91,91,0,0,0,0,0,0
"82649",1074,1027,0,17,7,0,13,20
"82701",5164,4848,10,40,54,121,5,172
"82710",127,127,0,0,0,0,0,0
"82711",80,80,0,0,0,0,0,0
"82712",337,336,0,0,0,0,1,0
"82714",66,66,0,0,0,0,0,0
"82715",0,0,0,0,0,0,0,0
"82716",17526,16003,159,522,24,29,201,1176
"82718",25380,23739,168,20,1,0,373,2158
"82720",643,606,0,1,0,0,3,66
"82721",3433,3351,0,64,18,0,0,0
"82723",111,111,0,0,0,0,0,0
"82725",170,170,0,0,0,0,0,0
"82727",1568,1568,0,0,0,0,0,0
"82729",2734,2592,0,1,0,0,7,268
"82730",1846,1638,34,0,59,0,0,230
"82731",175,175,0,0,0,0,0,0
"82732",1947,1776,38,0,43,0,0,180
"82801",25124,23541,92,409,223,0,222,1274
"82831",427,423,0,2,0,0,0,4
"82832",970,947,0,23,0,0,0,0
"82833",112,112,0,0,0,0,0,0
"82834",7344,7005,49,81,129,0,0,160
"82835",410,409,0,0,0,0,1,0
"82836",1073,1065,0,7,0,0,0,2
"82837",33,33,0,0,0,0,0,0
"82838",526,526,0,0,0,0,0,0
"82839",1293,1196,0,97,0,0,0,0
"82842",805,805,0,0,0,0,0,0
"82844",20,20,0,0,0,0,0,0
"82845",0,0,0,0,0,0,0,0
"82901",28794,26095,509,169,188,0,407,2852
"82922",302,260,0,0,0,0,0,84
"82923",671,671,0,0,0,0,0,0
"82925",438,438,0,0,0,0,0,0
"82929",74,29,0,0,0,0,45,0
"82930",14872,13598,124,122,35,0,353,1280
"82932",343,343,0,0,0,0,0,0
"82933",428,428,0,0,0,0,0,0
"82934",142,108,0,0,0,0,0,68
"82935",12703,11682,0,308,144,33,210,652
"82936",10,10,0,0,0,0,0,0
"82937",3198,3089,0,0,4,0,4,202
"82938",380,380,0,0,0,0,0,0
"82939",1342,1211,0,0,0,0,5,252
"82941",4981,4937,1,30,0,0,0,26
"82942",58,58,0,0,0,0,0,0
"82943",166,88,0,0,25,0,0,106
"82944",627,627,0,0,0,0,0,0
"82945",194,194,0,0,0,0,0,0
"83001",17867,15729,112,35,225,19,1330,834
"83011",194,114,0,0,0,0,80,0
"83012",31,31,0,0,0,0,0,0
"83013",187,179,1,0,3,0,0,8
"83014",2885,2847,30,3,0,0,2,6
"83025",946,795,0,0,39,0,112,0
"83101",3043,2948,2,12,19,0,15,94
"83110",5325,4892,0,17,1,0,81,668
"83111",807,786,0,0,0,0,0,42
"83112",642,620,0,0,0,0,0,44
"83113",2556,2194,0,0,1,0,0,722
"83114",796,766,0,0,2,0,0,56
"83115",917,917,0,0,0,0,0,0
"83116",723,651,3,7,0,0,4,116
"83118",622,622,0,0,0,0,0,0
"83119",188,188,0,0,0,0,0,0
"83120",356,356,0,0,0,0,0,0
"83121",0,0,0,0,0,0,0,0
"83122",875,844,0,0,15,0,0,32
"83123",699,627,0,0,21,0,7,88
"83124",142,136,0,0,1,0,0,10
"83126",417,384,0,0,0,0,0,66
"83127",4060,3966,0,5,6,0,3,160
"83128",1081,1029,5,21,4,0,0,44
"83201",36546,31875,296,477,1214,18,848,3636
"83202",22413,18797,27,1938,318,68,474,1582
"83203",452,21,0,417,0,0,0,28
"83204",20699,18221,188,832,135,12,479,1664
"83209",1237,1010,50,6,63,12,35,122
"83210",3874,2382,0,144,4,0,858,972
"83211",5766,4488,0,265,0,0,848,330
"83212",423,423,0,0,0,0,0,0
"83213",1312,1301,2,0,0,0,0,18
"83214",660,550,0,0,3,0,104,6
"83215",46,44,0,0,0,0,0,4
"83217",895,868,0,8,0,0,11,16
"83218",358,339,0,0,0,0,19,0
"83220",98,98,0,0,0,0,0,0
"83221",27651,23108,102,1569,131,5,1779,1914
"83223",144,144,0,0,0,0,0,0
"83226",1858,1660,0,14,3,0,57,248
"83227",17,12,5,0,0,0,0,0
"83228",929,895,0,1,0,0,32,2
"83232",575,528,0,2,0,0,38,14
"83233",277,200,0,0,0,0,0,154
"83234",1443,1353,0,4,5,10,13,116
"83235",333,225,0,0,0,0,0,216
"83236",2398,2214,0,15,30,4,88,94
"83237",846,769,0,0,5,0,64,16
"83238",58,58,0,0,0,0,0,0
"83239",642,620,9,2,3,0,0,16
"83241",2402,2113,0,1,2,0,247,78
"83243",0,0,0,0,0,0,0,0
"83244",392,390,1,0,0,0,0,2
"83245",2369,2349,16,0,0,0,3,2
"83246",1149,939,0,6,0,0,51,306
"83250",2046,2006,0,2,0,0,24,28
"83251",1264,1050,1,4,0,0,0,418
"83252",4429,4299,4,17,0,0,33,152
"83253",59,25,0,0,0,0,0,68
"83254",3551,3388,9,0,17,0,82,110
"83255",1248,1214,0,0,0,0,6,56
"83261",682,629,0,41,0,0,12,0
"83262",896,895,0,0,1,0,0,0
"83263",9844,9207,16,108,9,2,168,668
"83271",381,354,0,0,0,0,0,54
"83272",277,259,0,9,9,0,0,0
"83274",9307,8234,0,11,21,27,607,814
"83276",3699,3579,0,9,2,0,0,218
"83277",152,144,0,0,0,0,0,16
"83278",458,453,0,5,0,0,0,0
"83281",150,150,0,0,0,0,0,0
"83283",236,236,0,0,0,0,0,0
"83285",132,104,3,0,0,0,0,50
"83286",1306,1278,0,0,1,0,14,26
"83287",185,174,0,0,0,0,0,22
"83301",58230,50968,663,553,1464,9,1678,5790
"83302",243,242,0,0,1,0,0,0
"83311",870,847,0,11,0,0,0,24
"83312",74,74,0,0,0,0,0,0
"83313",3977,3289,0,205,7,0,337,278
"83314",1006,921,0,3,0,0,0,164
"83316",10057,8946,13,31,78,0,648,682
"83318",17737,15533,17,149,155,20,904,1918
"83320",1449,900,0,0,0,0,14,1070
"83321",499,419,0,9,0,0,13,116
"83322",17,17,0,0,0,0,0,0
"83323",1697,1537,3,0,16,0,52,178
"83324",758,712,0,0,0,0,9,74
"83325",760,647,0,0,15,0,94,8
"83327",1003,973,0,0,0,0,0,60
"83328",5956,5802,15,18,13,0,72,72
"83330",6421,5978,0,42,20,0,166,430
"83332",2609,2380,4,30,37,11,94,106
"83333",10561,9916,82,0,31,51,163,636
"83334",2304,2110,0,22,4,12,10,292
"83335",1687,1543,0,0,0,68,14,124
"83336",5700,5159,13,124,47,12,224,242
"83337",23,23,0,0,0,0,0,0
"83338",21733,19230,41,144,169,74,883,2384
"83340",4800,4542,33,2,63,1,151,16
"83341",8084,7121,12,0,18,0,508,850
"83342",1252,1214,0,0,0,0,36,4
"83344",1159,1082,0,25,9,0,8,70
"83346",1981,1833,30,80,0,0,27,22
"83347",3287,3095,0,0,0,0,53,278
"83348",357,357,0,0,0,0,0,0
"83349",1203,1134,0,9,2,0,27,62
"83350",12223,10685,16,51,32,23,535,1762
"83352",3366,2870,0,24,28,0,120,648
"83353",1508,1437,26,5,16,0,0,48
"83354",13,13,0,0,0,0,0,0
"83355",5002,4128,1,45,83,18,105,1244
"83401",43921,38873,312,347,278,0,2572,3078
"83402",25947,22318,105,220,245,133,2108,1636
"83404",24452,21866,9,113,377,0,1341,1492
"83406",19204,17478,113,91,179,0,600,1486
"83414",367,367,0,0,0,0,0,0
"83420",2435,2286,0,7,0,0,3,278
"83421",293,293,0,0,0,0,0,0
"83422",4121,3507,0,114,0,0,476,48
"83423",810,676,6,41,0,0,87,0
"83424",157,157,0,0,0,0,0,0
"83425",697,647,0,0,0,0,48,4
"83427",2047,2006,0,0,0,6,12,46
"83428",625,621,0,0,1,0,0,6
"83429",721,708,0,0,0,0,0,26
"83431",859,615,0,4,0,0,232,16
"83433",4,4,0,0,0,0,0,0
"83434",1634,1552,0,0,0,5,38,78
"83435",726,541,2,0,0,0,168,30
"83436",717,707,3,0,0,0,3,8
"83440",37231,34132,77,65,570,69,951,2734
"83442",22415,20447,0,339,82,0,859,1376
"83443",1089,1077,0,0,0,0,12,0
"83444",1148,912,0,5,62,0,106,126
"83445",7799,7224,23,20,21,73,205,466
"83446",17,17,0,0,0,0,0,0
"83448",2814,2686,23,2,6,32,54,22
"83449",168,163,0,0,0,0,0,10
"83450",960,848,4,4,0,0,80,48
"83451",610,593,5,0,0,0,12,0
"83452",2075,2003,0,0,0,0,9,126
"83454",558,558,0,0,0,0,0,0
"83455",5423,4926,0,0,0,0,141,712
"83460",111,103,0,0,3,0,0,10
"83462",583,575,0,0,8,0,0,0
"83463",54,54,0,0,0,0,0,0
"83464",291,284,0,0,0,0,0,14
"83465",123,98,0,0,0,2,23,0
"83466",168,168,0,0,0,0,0,0
"83467",6377,5956,2,36,0,0,70,626
"83468",167,167,0,0,0,0,0,0
"83469",27,27,0,0,0,0,0,0
"83501",35183,33215,23,529,327,0,165,1848
"83520",272,255,0,17,0,0,0,0
"83522",2362,2221,12,34,9,0,6,160
"83523",804,747,0,14,9,0,5,58
"83524",947,748,0,102,9,20,6,124
"83525",276,238,0,0,0,0,31,14
"83526",318,296,0,3,0,0,0,38
"83530",5727,5409,11,207,0,0,42,116
"83533",217,217,0,0,0,0,0,0
"83535",1056,856,0,162,0,0,12,52
"83536",4533,3745,0,402,102,1,121,324
"83537",1033,969,0,12,1,0,9,84
"83539",2297,2141,2,110,14,0,4,52
"83540",2452,671,0,1555,18,5,16,374
"83541",986,929,0,45,0,0,0,24
"83542",123,123,0,0,0,0,0,0
"83543",821,687,19,45,0,0,2,136
"83544",6754,6189,39,181,54,16,58,434
"83545",333,314,0,16,0,0,0,6
"83546",384,377,0,0,0,0,0,14
"83547",353,326,0,27,0,0,0,0
"83548",125,111,0,4,0,0,0,20
"83549",622,612,0,0,3,4,0,6
"83552",837,827,0,8,0,0,0,4
"83553",781,769,0,0,0,2,0,20
"83554",347,343,4,0,0,0,0,0
"83555",471,428,2,29,0,0,0,24
"83601",0,0,0,0,0,0,0,0
"83602",6,6,0,0,0,0,0,0
"83604",554,496,0,30,0,0,28,0
"83605",46961,32444,161,626,487,151,9768,6648
"83607",24922,20860,0,100,206,0,2943,1626
"83610",928,913,0,0,0,0,0,30
"83611",2159,2077,9,0,3,0,46,48
"83612",2020,1969,14,22,0,0,5,20
"83615",1552,1552,0,0,0,0,0,0
"83616",29630,27017,123,150,537,64,301,2876
"83617",15586,13584,15,149,99,0,977,1524
"83619",7544,6173,0,16,143,0,781,862
"83622",2268,2183,20,15,23,0,1,52
"83623",1493,1422,0,30,0,0,3,76
"83624",1528,1322,8,15,2,0,52,258
"83626",1244,1086,0,4,20,0,99,70
"83627",466,349,0,19,0,0,57,82
"83628",4460,3307,0,33,8,0,830,564
"83629",2125,1966,0,0,32,9,25,186
"83631",979,894,4,25,0,0,22,68
"83632",409,325,0,0,0,0,0,168
"83633",720,553,0,9,0,0,121,74
"83634",28443,26511,112,353,256,84,353,1548
"83636",458,406,0,0,0,0,0,104
"83637",280,245,0,0,0,0,0,70
"83638",7259,7130,0,44,8,0,1,152
"83639",3519,2807,51,32,0,0,433,392
"83641",3720,3266,26,59,7,0,263,198
"83642",47808,43689,167,287,1107,0,686,3744
"83643",106,106,0,0,0,0,0,0
"83644",14237,12314,0,115,101,13,758,1872
"83645",787,783,0,0,0,0,0,8
"83646",68189,60605,905,97,1639,129,486,8656
"83647",20868,17446,466,491,560,148,531,2452
"83648",3151,2384,269,38,210,36,28,372
"83650",558,444,4,14,0,0,3,186
"83651",36313,28470,81,244,494,65,4923,4072
"83654",1622,1562,0,27,0,17,0,32
"83655",5375,4915,0,0,34,0,220,412
"83656",588,462,0,11,0,0,77,76
"83657",338,326,0,12,0,0,0,0
"83660",6126,5075,8,29,33,0,669,624
"83661",9650,8196,14,127,37,10,448,1636
"83666",48,48,0,0,0,0,0,0
"83669",11281,10657,49,86,49,0,87,706
"83670",711,711,0,0,0,0,0,0
"83671",5,5,0,0,0,0,0,0
"83672",8381,7009,5,56,29,26,878,756
"83676",5504,4051,0,26,31,40,1114,484
"83677",235,235,0,0,0,0,0,0
"83686",52879,45741,158,668,259,312,3192,5098
"83687",34377,29208,355,363,218,208,2295,3460
"83702",22665,20566,167,146,275,83,147,2562
"83703",17450,16075,65,50,538,0,189,1066
"83704",40071,35172,574,303,1068,59,1360,3070
"83705",29157,25133,443,328,378,101,1580,2388
"83706",34814,30454,292,415,1418,172,518,3090
"83709",60449,53809,1269,274,1694,178,796,4858
"83712",10020,9009,142,12,438,2,106,622
"83713",28806,24807,965,53,838,52,604,2974
"83714",24351,22951,248,61,184,0,238,1338
"83716",18283,14995,455,79,1692,0,80,1964
"83801",6872,6279,0,65,40,2,172,628
"83802",170,136,16,0,0,17,0,2
"83803",1015,976,0,0,39,0,0,0
"83804",1497,1386,0,35,7,0,17,104
"83805",8856,8237,30,127,156,60,98,296
"83806",224,221,0,0,0,0,0,6
"83808",168,159,0,0,0,0,0,18
"83809",245,245,0,0,0,0,0,0
"83810",1519,1511,0,0,0,0,0,16
"83811",1451,1377,0,16,5,0,0,106
"83812",32,32,0,0,0,0,0,0
"83813",905,873,0,0,0,0,0,64
"83814",26174,24616,37,148,129,12,372,1720
"83815",35832,32031,249,652,704,0,712,2968
"83821",216,202,0,0,9,0,1,8
"83822",1961,1768,0,127,11,0,6,98
"83823",1663,1619,0,1,0,9,0,68
"83824",337,199,0,134,0,0,0,8
"83825",209,200,0,0,0,0,0,18
"83826",0,0,0,0,0,0,0,0
"83827",132,130,0,0,0,0,0,4
"83830",359,330,0,0,15,14,0,0
"83832",1804,1700,0,3,18,1,3,158
"83833",1608,1570,3,0,12,0,12,22
"83834",172,167,0,0,0,4,0,2
"83835",22037,21392,140,94,94,0,13,608
"83836",887,886,0,0,1,0,0,0
"83837",3149,2958,55,68,0,0,8,120
"83839",1281,1236,0,28,0,0,0,34
"83840",283,283,0,0,0,0,0,0
"83841",449,449,0,0,0,0,0,0
"83842",101,101,0,0,0,0,0,0
"83843",27480,24659,414,436,728,14,182,2094
"83844",1340,1188,13,7,64,0,0,136
"83845",2067,1992,0,3,1,21,0,100
"83846",838,774,2,13,2,0,6,82
"83847",1233,1140,6,25,0,0,0,124
"83848",140,140,0,0,0,0,0,0
"83849",2249,1937,12,153,0,0,15,264
"83850",2061,1950,0,48,0,0,2,122
"83851",1832,1106,33,576,6,6,0,210
"83852",937,772,68,0,17,0,0,160
"83854",44206,40198,95,390,247,24,262,5980
"83855",1990,1811,4,0,17,0,0,316
"83856",6757,6419,0,34,53,0,43,416
"83857",1393,1325,43,0,0,0,0,50
"83858",17592,16581,72,44,68,109,104,1228
"83860",6788,6498,25,9,0,0,40,432
"83861",6563,6229,3,63,0,52,13,406
"83864",19201,17903,28,218,128,33,185,1412
"83866",197,197,0,0,0,0,0,0
"83867",309,308,0,0,0,0,0,2
"83868",635,609,0,26,0,0,0,0
"83869",5407,4995,7,39,62,6,4,588
"83870",383,318,0,50,0,0,3,24
"83871",2175,2089,0,10,37,0,11,56
"83872",590,561,11,14,0,0,0,8
"83873",1697,1610,25,5,0,0,2,110
"83874",32,32,0,0,0,0,0,0
"83876",1714,932,2,661,14,1,18,172
"84001",688,684,0,0,0,0,0,8
"84002",314,311,0,0,0,0,0,6
"84003",51917,47991,436,112,604,430,707,3274
"84004",10573,10008,14,40,94,0,76,682
"84005",34422,31711,129,246,75,31,746,2968
"84006",839,736,0,12,1,28,23,78
"84007",722,676,0,0,0,0,46,0
"84010",46326,42952,240,333,588,155,688,2740
"84013",910,908,2,0,0,0,0,0
"84014",17527,16378,94,2,334,274,74,742
"84015",67245,57566,1063,379,1355,588,2643,7302
"84017",4569,3963,31,110,0,0,231,468
"84018",284,284,0,0,0,0,0,0
"84020",48594,42584,1060,194,1724,338,1083,3222
"84021",3793,3531,8,21,6,46,118,126
"84022",672,485,65,4,17,0,0,202
"84023",167,167,0,0,0,0,0,0
"84024",44,44,0,0,0,0,0,0
"84025",24497,22613,276,69,456,34,169,1760
"84026",1306,457,0,835,14,0,0,0
"84027",587,579,0,0,0,0,0,16
"84028",573,419,0,0,0,0,154,0
"84029",11844,11276,72,62,165,12,45,424
"84031",210,210,0,0,0,0,0,0
"84032",24229,22037,163,67,311,5,492,2308
"84033",1156,1152,0,0,0,0,4,0
"84034",206,30,0,166,0,7,0,6
"84035",343,343,0,0,0,0,0,0
"84036",7754,7016,28,0,35,0,220,910
"84037",39119,37116,68,161,336,110,305,2046
"84038",407,407,0,0,0,0,0,0
"84039",664,413,0,241,0,0,0,20
"84040",25376,22488,212,14,592,114,369,3174
"84041",51512,43340,1098,516,1264,743,1152,6798
"84042",11135,10009,22,0,235,139,39,1382
"84043",67436,61891,240,329,1115,362,973,5052
"84044",27029,18782,294,80,290,377,5486,3440
"84045",31199,28249,132,0,400,325,250,3686
"84046",412,400,0,2,0,0,10,0
"84047",33454,24710,1182,131,1495,1098,2898,3880
"84049",5883,5673,0,53,14,0,0,286
"84050",11666,11090,95,16,24,29,165,494
"84051",547,542,0,5,0,0,0,0
"84052",1457,1210,4,158,19,0,20,92
"84053",1133,998,0,96,0,0,8,62
"84054",20516,17410,27,72,332,41,654,3960
"84055",1503,1481,10,0,2,0,10,0
"84056",3568,2797,227,0,93,77,14,720
"84057",40565,35354,230,417,610,298,1195,4922
"84058",42952,37465,552,323,978,207,1181,4492
"84060",8684,7757,76,25,370,0,118,676
"84061",292,292,0,0,0,0,0,0
"84062",47591,43919,185,83,444,492,920,3096
"84063",152,131,0,19,1,0,0,2
"84064",1007,951,0,0,0,0,9,94
"84065",46338,42614,354,513,779,0,608,2940
"84066",12573,10531,26,957,114,18,498,858
"84067",40009,34271,302,146,646,147,2368,4258
"84069",479,471,0,1,0,0,0,14
"84070",30595,24557,312,479,1113,320,2859,1910
"84071",1806,1711,0,7,22,0,16,100
"84072",340,333,0,0,0,5,0,4
"84073",271,243,0,0,0,0,0,56
"84074",53254,46605,349,238,272,445,2335,6020
"84075",30427,27699,857,41,348,126,116,2480
"84076",451,381,0,25,0,0,0,90
"84078",29654,27057,181,676,189,27,434,2180
"84080",349,324,0,0,0,0,0,50
"84081",50158,39375,763,291,1499,821,3874,7070
"84082",1079,1038,30,0,0,0,11,0
"84083",1384,829,9,0,22,0,424,200
"84084",38463,28526,292,317,2233,1215,3557,4646
"84085",473,159,0,314,0,0,0,0
"84086",428,428,0,0,0,0,0,0
"84087",15976,14075,260,0,262,353,429,1194
"84088",38761,30925,426,98,1223,636,3241,4424
"84092",28699,26290,254,171,945,42,235,1524
"84093",24140,21803,381,0,952,30,134,1680
"84094",29586,26035,113,24,1044,335,947,2176
"84095",73808,64697,330,473,2772,351,2609,5152
"84096",53693,47791,817,195,788,224,842,6072
"84097",22994,21137,85,106,395,397,146,1456
"84098",19395,17941,86,37,325,2,361,1286
"84101",5202,3668,484,83,351,68,246,604
"84102",19016,15543,307,49,1183,153,669,2224
"84103",22881,20407,400,63,683,17,424,1774
"84104",26761,12879,764,795,1043,1484,8441,2710
"84105",22812,20126,293,258,606,52,355,2244
"84106",35166,30520,545,407,1159,78,1338,2238
"84107",34914,27999,788,190,1577,580,1321,4918
"84108",21864,18972,291,27,1446,34,497,1194
"84109",25217,23051,211,109,918,0,253,1350
"84111",13030,9692,508,534,931,21,721,1246
"84112",2402,1612,31,0,517,23,92,254
"84113",190,121,9,0,18,4,7,62
"84115",27627,18275,2069,515,2588,209,2794,2354
"84116",34588,16615,1408,510,2697,1591,9562,4410
"84117",23799,21282,602,65,579,216,280,1550
"84118",71133,46216,1783,795,3213,1992,12682,8904
"84119",53536,29860,2166,684,3100,1780,13779,4334
"84120",51130,30067,1333,291,2966,2365,11262,5692
"84121",39895,36689,169,127,1002,241,493,2348
"84123",38082,28478,1123,163,2203,319,4085,3422
"84124",22884,19953,142,90,860,67,493,2558
"84128",27921,15756,343,301,530,741,8659,3182
"84144",437,350,0,0,55,0,11,42
"84180",0,0,0,0,0,0,0,0
"84301",721,648,0,10,17,0,0,92
"84302",26259,24074,139,234,161,71,773,1614
"84304",120,120,0,0,0,0,0,0
"84305",691,690,0,0,0,0,1,0
"84306",269,269,0,0,0,0,0,0
"84307",969,903,6,0,26,0,7,54
"84308",253,253,0,0,0,0,0,0
"84309",396,386,0,5,0,0,0,10
"84310",4653,4535,57,0,41,0,0,40
"84311",724,713,3,0,0,0,3,10
"84312",4766,4403,0,18,28,2,71,488
"84313",62,62,0,0,0,0,0,0
"84314",1211,1165,18,0,14,8,2,8
"84315",9218,8917,0,9,72,0,38,364
"84316",347,346,0,0,0,0,0,2
"84317",2536,2523,0,0,9,0,0,8
"84318",4883,4680,66,43,0,0,90,8
"84319",8961,7961,0,8,49,78,288,1154
"84320",2609,2467,0,57,3,0,42,80
"84321",46634,40776,537,75,1167,240,2408,2862
"84324",1017,965,23,4,1,6,11,14
"84325",2174,2105,7,0,0,0,1,122
"84326",1892,1647,0,28,15,3,141,116
"84327",800,774,0,0,0,3,0,46
"84328",1440,1424,0,0,3,0,0,26
"84329",127,127,0,0,0,0,0,0
"84330",380,344,0,14,0,0,17,10
"84331",262,242,2,5,0,0,6,14
"84332",7945,7432,4,0,65,4,81,718
"84333",2896,2792,0,7,14,21,0,124
"84334",212,212,0,0,0,0,0,0
"84335",13713,13166,0,26,102,0,102,634
"84336",317,317,0,0,0,0,0,0
"84337",13390,12306,91,209,178,0,186,840
"84338",546,532,0,0,1,0,7,12
"84339",5830,5456,10,37,25,44,53,410
"84340",3207,3043,0,8,28,0,79,98
"84341",24949,21412,246,192,1053,112,870,2128
"84401",41324,34973,676,497,451,145,2278,4608
"84403",36762,31542,708,166,534,167,1617,4056
"84404",64249,55996,407,754,624,114,3563,5582
"84405",33402,30021,319,120,448,84,1003,2814
"84414",31210,29215,170,24,431,21,208,2282
"84501",12983,11652,177,98,7,103,363,1166
"84511",4695,3364,6,1030,86,10,35,328
"84512",822,115,0,704,0,0,0,6
"84513",1426,1426,0,0,0,0,0,0
"84515",0,0,0,0,0,0,0,0
"84516",84,84,0,0,0,0,0,0
"84518",831,831,0,0,0,0,0,0
"84520",1261,1243,0,4,0,0,3,22
"84521",761,734,0,0,0,27,0,0
"84522",344,335,7,0,0,0,0,4
"84523",1719,1716,0,0,0,0,0,6
"84525",814,814,0,0,0,0,0,0
"84526",4114,3840,70,91,0,0,57,112
"84528",2867,2619,0,68,104,0,0,152
"84529",119,119,0,0,0,0,0,0
"84530",255,255,0,0,0,0,0,0
"84531",776,0,0,776,0,0,0,0
"84532",10103,9339,41,208,186,41,17,542
"84533",105,76,14,0,0,0,0,30
"84534",2714,35,0,2604,0,16,0,118
"84535",3354,3091,36,103,0,17,18,178
"84536",1239,64,0,1173,0,0,2,0
"84537",1253,1253,0,0,0,0,0,0
"84539",328,255,0,45,0,0,0,56
"84540",99,99,0,0,0,0,0,0
"84542",1596,1440,12,75,0,0,36,66
"84601",33771,29393,538,482,522,384,1013,2878
"84604",46099,39936,354,558,1565,644,947,4190
"84606",37351,31069,382,117,1155,499,1277,5704
"84620",916,883,4,0,0,0,29,0
"84621",111,111,0,0,0,0,0,0
"84622",1604,1490,0,10,0,0,95,18
"84623",454,296,0,158,0,0,0,0
"84624",5641,5059,40,26,32,3,311,340
"84626",466,337,0,0,0,43,20,132
"84627",7563,6849,18,0,73,65,465,186
"84628",669,661,0,0,0,0,0,16
"84629",3309,3269,0,0,0,0,22,36
"84630",522,285,0,0,0,0,237,0
"84631",2912,2494,3,6,133,0,242,68
"84632",1158,1113,0,0,0,0,24,42
"84633",1032,953,0,4,2,2,28,86
"84634",3657,2258,80,57,79,27,913,486
"84635",927,682,0,29,0,0,205,22
"84636",578,569,0,0,0,0,0,18
"84637",796,628,0,81,3,2,44,76
"84638",362,315,0,0,0,0,0,94
"84639",908,861,0,0,0,0,39,16
"84640",127,126,0,1,0,0,0,0
"84642",3790,3428,48,54,15,46,132,134
"84643",507,501,0,5,0,0,0,2
"84645",3204,3133,0,37,0,0,19,30
"84646",1592,1272,1,0,25,20,246,56
"84647",4063,3796,34,13,42,21,108,98
"84648",6659,6073,44,66,16,14,201,490
"84649",1047,1001,0,2,0,4,17,46
"84651",27142,24866,32,151,176,132,804,1962
"84652",770,726,4,0,10,0,28,4
"84653",9481,8778,27,29,25,49,29,1088
"84654",2886,2731,6,0,0,9,105,70
