"","Year","LocationName","Geolocation","TotalPopulation","OBESITY","DEPRESSION","CANCER","CHOLSCREEN","CHD"
"29328",2019,92070,"POINT (-116.7266366 33.15942993)",1245,27,21.7,8.1,92,7.7
"29329",2019,92104,"POINT (-117.1281783 32.74162909)",44414,24.2,19.3,4.5,89.4,3.5
"29330",2019,92024,"POINT (-117.2500959 33.03984077)",49121,21.2,19,7,93.4,4.4
"29331",2019,91752,"POINT (-117.5339683 33.99574397)",30047,32.2,18.2,4.8,89.1,4.5
"29332",2019,92394,"POINT (-117.3528306 34.55638612)",33237,37.1,18.7,3.9,86.2,4.7
"29333",2019,92567,"POINT (-117.104794 33.81232975)",9459,34.3,20.1,5.6,88.8,5.7
"29334",2019,93460,"POINT (-120.0244819 34.64863937)",5255,25.2,17.8,8.6,93.8,6.1
"29335",2019,93546,"POINT (-118.8372115 37.55390668)",9567,28.7,19.8,5.1,88.4,4.2
"29336",2019,92273,"POINT (-115.7000347 32.8177298)",1823,35.2,17.2,4.8,87.8,5.6
"29337",2019,92612,"POINT (-117.8264327 33.66074166)",27522,19.5,15.9,5.2,87.2,3.9
"29338",2019,92544,"POINT (-116.882024 33.64624402)",44734,33.9,21.2,7,89.4,7.1
"29339",2019,92082,"POINT (-117.0004878 33.25079151)",19037,24.7,20,6.9,92,5.6
"29340",2019,91901,"POINT (-116.7121809 32.80635636)",17403,23.5,20.7,7.1,92.3,5.1
"29341",2019,93286,"POINT (-119.1055232 36.47023857)",9548,36.2,18.6,4.9,86.2,6.3
"29342",2019,91761,"POINT (-117.5921458 34.0345642)",56913,31.6,17.2,4.2,88.5,3.8
"29343",2019,93280,"POINT (-119.4487205 35.64802564)",27152,38.5,18.7,3.6,81.6,5.3
"29344",2019,92115,"POINT (-117.0856713 32.76683853)",58560,24.1,20.8,4.3,84.4,4.5
"29345",2019,92253,"POINT (-116.2786904 33.65398599)",37262,31.4,19.2,8.3,93.1,7.1
"29346",2019,92211,"POINT (-116.3400245 33.75249778)",24294,27.6,17,12.8,95.8,9.7
"29347",2019,93536,"POINT (-118.3686935 34.74705837)",70918,27.4,16.6,5.3,90.7,4.3
"29348",2019,93261,"POINT (-119.1280789 35.80853527)",3099,37.5,18.5,3.2,80.3,5.3
"29349",2019,93205,"POINT (-118.4250972 35.52025916)",2113,35.8,22.1,9.7,91.3,11.2
"29350",2019,92385,"POINT (-117.1923255 34.21474113)",313,29.6,20.3,8,93,6.1
"29351",2019,93627,"POINT (-120.0651158 36.47550245)",123,39.2,17.1,3.4,82.5,5.3
"29352",2019,93523,"POINT (-117.850388 34.93059682)",3074,29.9,21.8,4.6,87.5,4.2
"29353",2019,93033,"POINT (-119.1266867 34.15202801)",82728,31.2,16.9,4,84.4,4.8
"29354",2019,93223,"POINT (-119.2048961 36.30453935)",10604,37.9,19.1,4.1,83.6,6.2
"29355",2019,93277,"POINT (-119.3809727 36.29923022)",50607,30.6,19,6.6,89.6,5.9
"29356",2019,93669,"POINT (-119.5421237 37.28275388)",295,28.3,20.1,9.2,93.2,7.6
"29357",2019,92037,"POINT (-117.2500234 32.85522074)",46781,17.5,17.6,6.6,89.7,4.1
"29358",2019,93510,"POINT (-118.2466803 34.44031078)",7993,26.7,17.9,6.7,93.2,5
"29359",2019,92308,"POINT (-117.159962 34.42498481)",39837,32.5,19.8,7.4,90.4,6.9
"29360",2019,93519,"POINT (-117.9293143 35.29748502)",101,34.7,21.1,10.5,93.4,12
"29361",2019,92679,"POINT (-117.5887725 33.59506178)",32611,22.7,17.3,6.3,93.8,3.3
"29362",2019,93212,"POINT (-119.5277559 36.04218152)",26079,41.2,17.1,3.7,82.6,6.4
"29363",2019,92282,"POINT (-116.6587072 33.96548976)",1239,38.7,22.5,6.5,88.8,8.7
"29364",2019,92061,"POINT (-116.8686558 33.27571548)",2499,26.4,19.7,7.7,91.7,7.3
"29365",2019,91740,"POINT (-117.8538364 34.11877823)",25356,25.4,15.9,6.2,92.1,4.7
"29366",2019,92040,"POINT (-116.8848067 32.90753196)",41281,24.7,21.9,6.6,90.3,5.3
"29367",2019,92155,"POINT (-117.1624785 32.67365705)",550,16.7,16.3,1.2,80.7,0.9
"29368",2019,92327,"POINT (-116.8620169 34.86295755)",632,34,21,7.7,91,8.4
"29369",2019,93606,"POINT (-120.019578 36.80272822)",1217,36.2,15.6,3.9,84.3,4.9
"29370",2019,93553,"POINT (-117.916809 34.3824633)",2138,30.1,18.9,7,91.2,7.2
"29371",2019,93591,"POINT (-117.747948 34.61064236)",7285,32.5,18.5,5.1,88.5,6
"29372",2019,93517,"POINT (-119.3029586 38.27359184)",670,29.1,18.5,8.2,93,6.5
"29373",2019,92307,"POINT (-117.1387288 34.5883658)",37630,32.5,20.2,6.9,90.2,6.5
"29374",2019,93304,"POINT (-119.0234508 35.33970635)",48731,37.9,20.2,5.1,85.5,6.4
"29375",2019,93036,"POINT (-119.1807974 34.23546778)",41691,28.9,16.6,4.6,87.7,4.3
"29376",2019,92509,"POINT (-117.4449644 34.00325591)",75196,34.7,19.2,4.7,87.4,5
"29377",2019,93021,"POINT (-118.8842432 34.30352167)",36422,24.9,17.4,5.5,91.1,3.6
"29378",2019,91750,"POINT (-117.7727388 34.16086853)",33249,24.4,15.6,7.1,93.2,5
"29379",2019,92591,"POINT (-117.1371655 33.52380142)",38272,28.9,19.1,5.6,90.6,4
"29380",2019,93001,"POINT (-119.315848 34.33896006)",32990,28.1,18.6,6.1,89.8,4.9
"29381",2019,93644,"POINT (-119.6288316 37.37857859)",8637,28.6,19.7,9.7,92.7,8.6
"29382",2019,93111,"POINT (-119.8034932 34.44991382)",17370,22.8,16.1,8.5,93.3,5.7
"29383",2019,92145,"POINT (-117.008062 32.93055328)",1449,17.8,16,4.1,92.7,2.3
"29384",2019,91745,"POINT (-117.9731829 33.99928679)",54013,21.7,11.8,5.4,92.1,4.6
"29385",2019,92590,"POINT (-117.2225944 33.48467412)",3660,32.6,19.8,7,91.4,6.5
"29386",2019,91759,"POINT (-117.6914928 34.25406791)",476,29.6,19.8,7.8,92.3,6.5
"29387",2019,92129,"POINT (-117.1259605 32.96487095)",51536,18.6,16.5,5.2,92.7,3.3
"29388",2019,93436,"POINT (-120.3971143 34.60539926)",54017,28.1,17.9,6.1,88.9,5.5
"29389",2019,93203,"POINT (-118.8307782 35.11171474)",20938,39,19.9,3.6,80.9,5.5
"29390",2019,92083,"POINT (-117.267661 33.20060527)",36975,25.6,19.4,4.3,87,3.9
"29391",2019,93101,"POINT (-119.7108025 34.42386575)",31683,25.6,18.2,4.9,87.2,4.1
"29392",2019,93621,"POINT (-119.1847085 36.84799686)",464,35.4,20.3,8.1,90.5,7.9
"29393",2019,93648,"POINT (-119.5207294 36.62063678)",15719,42.7,17.7,3.6,82,5.6
"29394",2019,93657,"POINT (-119.4454295 36.80098501)",34999,37,17,5.6,88,5.8
"29395",2019,93518,"POINT (-118.4610521 35.37018158)",1146,35,21.4,10,93.2,10.8
"29396",2019,92389,"POINT (-116.1543657 35.90205675)",156,30.1,19.2,10.9,93.9,11.9
"29397",2019,92310,"POINT (-116.6906386 35.26173899)",8845,27.8,20.1,1.7,81.4,1.3
"29398",2019,91762,"POINT (-117.6679725 34.05846454)",55857,33,17.8,4.6,87.5,4.5
"29399",2019,92103,"POINT (-117.1668842 32.74741223)",31066,20.8,18.4,6.5,92.3,4.2
"29400",2019,92055,"POINT (-117.4447962 33.38773935)",15655,15.5,18.8,0.7,71.1,0.8
"29401",2019,91803,"POINT (-118.1462294 34.07494837)",30322,20.9,11.4,5,90.9,4.9
"29402",2019,92661,"POINT (-117.9028992 33.60461133)",3744,22.7,17.1,8.4,92.6,5.5
"29403",2019,92618,"POINT (-117.7341501 33.66823723)",16366,19,14.5,4.4,90.7,2.6
"29404",2019,91786,"POINT (-117.662035 34.10528053)",51165,30.8,18.2,5.5,89.3,4.6
"29405",2019,93610,"POINT (-120.2877374 37.09230367)",23833,32.6,22.3,4.9,87.1,4.5
"29406",2019,92408,"POINT (-117.2658275 34.08451629)",15271,34.7,17.8,3.9,84.6,5.3
"29407",2019,92108,"POINT (-117.1247133 32.78081792)",18858,20.2,19.8,3.8,87.5,2.7
"29408",2019,93270,"POINT (-119.0728495 35.95241231)",5837,37.9,19.9,5,84.4,7.6
"29409",2019,92117,"POINT (-117.1995204 32.82456829)",51332,21.7,18.8,6.4,91.1,4.7
"29410",2019,92259,"POINT (-115.9322445 32.73770738)",390,31.4,19.4,9.6,92.9,10
"29411",2019,92705,"POINT (-117.7932411 33.76670552)",44706,24.5,16.3,7.1,91.4,4.7
"29412",2019,93245,"POINT (-119.776271 36.2877018)",37412,30.1,18.9,4.4,86.1,3.9
"29413",2019,92036,"POINT (-116.47591 33.05712149)",3440,25.2,20.7,8.9,94.1,7.3
"29414",2019,93640,"POINT (-120.3777635 36.665337)",11880,44.7,18.7,3.2,78.4,6.1
"29415",2019,92867,"POINT (-117.8436183 33.80543808)",44515,24.6,17.3,5.9,89.7,4.4
"29416",2019,93042,"POINT (-119.5062655 33.24773711)",56,24.7,16.8,1.7,79.1,1.3
"29417",2019,91931,"POINT (-116.558439 32.84019243)",592,24.7,20.8,6.8,92.3,5.3
"29418",2019,93620,"POINT (-120.6288868 37.0245585)",9591,35.1,18.9,5.6,86.9,6.7
"29419",2019,92518,"POINT (-117.2776138 33.88864784)",1162,30.9,16.1,14.2,94.4,17.8
"29420",2019,93454,"POINT (-120.2347819 34.93665499)",36448,27.7,17.8,6.1,87.6,5.8
"29421",2019,93544,"POINT (-117.7543275 34.49301103)",1259,30.3,17.8,8.7,93.2,9.2
"29422",2019,92585,"POINT (-117.1721428 33.74670935)",17797,33.2,19.9,5.8,89,5.6
"29423",2019,92392,"POINT (-117.4080957 34.48028979)",54858,33.5,19.1,4.8,88.2,4.8
"29424",2019,93268,"POINT (-119.465801 35.15272031)",16897,35.5,22.8,5.7,84.4,6.7
"29425",2019,92268,"POINT (-116.572277 34.24717432)",574,37.2,22.5,9.9,93.5,12.4
"29426",2019,93664,"POINT (-119.2449573 37.1162044)",585,32,18.3,9.5,93.8,6.9
"29427",2019,91767,"POINT (-117.7384821 34.0814666)",48068,29.2,15.4,4.6,89.1,4.5
"29428",2019,92201,"POINT (-116.2348209 33.70853292)",61827,35.7,18.5,5.2,87.9,5.6
"29429",2019,92346,"POINT (-117.1799744 34.12427813)",54923,32.3,18.5,5.6,89.5,5.4
"29430",2019,93219,"POINT (-119.347822 35.8664451)",10194,38,18.7,3.6,81,6.3
"29431",2019,93285,"POINT (-118.5024611 35.7160838)",2536,34.5,20.5,11.5,93.9,12.3
"29432",2019,92254,"POINT (-116.0359735 33.55800143)",12768,42.5,21.1,3.2,79.4,6.2
"29433",2019,92276,"POINT (-116.364249 33.82233073)",7585,33.1,18.1,8.6,91.5,8.4
"29434",2019,92342,"POINT (-117.3490778 34.75819427)",6379,31.1,19.4,8.6,92.6,7.5
"29435",2019,93612,"POINT (-119.7111591 36.81595018)",35351,34.4,19,6,87.4,5.5
"29436",2019,92251,"POINT (-115.7937618 32.85294484)",21583,31.5,15.6,3.8,87.1,3.4
"29437",2019,92314,"POINT (-116.78956 34.26099511)",10162,32.5,21.2,7.5,91.3,6.8
"29438",2019,93265,"POINT (-118.7946935 36.18871012)",3699,32,19.7,9.2,92.7,9.2
"29439",2019,92530,"POINT (-117.3750839 33.65051403)",50216,34.3,20.4,4.7,87.6,4.7
"29440",2019,92210,"POINT (-116.3401345 33.70047374)",4677,27.5,16.9,14.3,97.5,10.7
"29441",2019,92691,"POINT (-117.6662553 33.61066519)",47582,23.3,17.1,7.2,92.6,4.4
"29442",2019,93660,"POINT (-120.1641053 36.58694232)",4675,42.3,18.2,3.6,82.1,5.5
"29443",2019,92231,"POINT (-115.541144 32.68763707)",39073,35.4,16.3,4.8,88,6
"29444",2019,93307,"POINT (-118.9746915 35.22362192)",82658,38.8,19.9,4.1,83.6,5.7
"29445",2019,93549,"POINT (-117.94903 36.19814725)",344,30.2,19.5,8.4,91.6,8.8
"29446",2019,92257,"POINT (-115.393978 33.30929498)",2326,37,19,9.8,90.8,13.5
"29447",2019,92059,"POINT (-117.0661193 33.3764736)",1618,27.5,20.6,5.5,89.6,5.4
"29448",2019,92655,"POINT (-117.9825405 33.74838732)",8337,22.4,14.1,5.3,88.5,5.5
"29449",2019,91910,"POINT (-117.0569832 32.63828583)",75802,25.2,17.6,5.5,89.8,5.1
"29450",2019,92840,"POINT (-117.928209 33.78659014)",54083,23.9,14.9,5.1,88.7,4.5
"29451",2019,93040,"POINT (-118.7923464 34.48174251)",2031,32.7,17.7,4.3,86.3,5
"29452",2019,92555,"POINT (-117.1183614 33.9010792)",39076,31.9,17.7,4.5,89.6,3.8
"29453",2019,93235,"POINT (-119.2248948 36.38875111)",4559,36.4,18.1,4.4,85.5,5.8
"29454",2019,92359,"POINT (-117.0970237 34.07552363)",8103,29.8,19.1,5.7,90.1,4.5
"29455",2019,93652,"POINT (-119.9045763 36.5950122)",415,39.2,17.9,4.3,83.8,5.6
"29456",2019,93306,"POINT (-118.776945 35.42110535)",64587,34.2,19.6,5.9,87.5,5.8
"29457",2019,92823,"POINT (-117.8069247 33.92948211)",3613,20.2,14.2,5.9,93.2,3.4
"29458",2019,92404,"POINT (-117.2514586 34.17833946)",58271,36.2,19.6,5.3,86.9,6.1
"29459",2019,93252,"POINT (-119.2093155 34.71079152)",4176,36.3,17,4.4,86.5,5.2
"29460",2019,93650,"POINT (-119.7951359 36.84035969)",4055,35.9,16.7,6.2,87.7,6.3
"29461",2019,92551,"POINT (-117.2261219 33.88144718)",30815,34.9,18.3,3.9,87.5,4
"29462",2019,92071,"POINT (-116.9914632 32.85128101)",53422,23.2,21.1,6.2,90.9,4.4
"29463",2019,93305,"POINT (-118.9851862 35.38975006)",37601,39.9,20.9,4.5,82.5,6.6
"29464",2019,92694,"POINT (-117.6087598 33.5459869)",21944,21.7,16.9,4.3,92.5,2
"29465",2019,92673,"POINT (-117.611868 33.46688668)",29309,23,17.2,7.2,93.7,4.1
"29466",2019,93705,"POINT (-119.8283348 36.78667303)",36703,38.9,18.5,5.6,86.3,6.3
"29467",2019,93446,"POINT (-120.760985 35.62218505)",43714,26.2,19.9,7.2,91,5.5
"29468",2019,93442,"POINT (-120.8017093 35.40306033)",10789,24.3,18.9,9,92.9,6.6
"29469",2019,92091,"POINT (-117.2111924 32.99079097)",1048,20.5,17.4,11.5,96.8,7.3
"29470",2019,93401,"POINT (-120.6171065 35.24179166)",28033,22.9,20.1,6.3,88.7,4.7
"29471",2019,92676,"POINT (-117.6346271 33.75039065)",1945,24.6,18.6,7.2,93.8,4.4
"29472",2019,92861,"POINT (-117.8100129 33.81766026)",5781,21.6,15.5,9.3,94.5,5.9
"29473",2019,93532,"POINT (-118.528717 34.6551842)",2932,27.2,18.6,6.3,91.8,5.1
"29474",2019,93550,"POINT (-118.0916918 34.41325139)",74929,33.1,17.8,4.2,87.2,5
"29475",2019,91941,"POINT (-116.998073 32.76734166)",31779,23.5,19.6,7.1,91.9,5.4
"29476",2019,93309,"POINT (-119.0662908 35.34358244)",58409,33.1,19.9,6.2,88.1,5.7
"29477",2019,93449,"POINT (-120.659809 35.16784487)",7657,23.7,18.4,9.5,94.2,6.5
"29478",2019,91977,"POINT (-116.9965602 32.72594536)",58368,25.8,18.9,5.5,89.8,4.9
"29479",2019,92345,"POINT (-117.3093233 34.38222678)",78715,34.7,20.5,5.6,87.6,6.1
"29480",2019,93624,"POINT (-120.1486465 36.33508872)",1134,46.5,19.8,3,79.1,5.6
"29481",2019,92604,"POINT (-117.7889413 33.68807736)",26853,20,14.7,6.6,92.4,4.2
"29482",2019,92078,"POINT (-117.1850166 33.11930238)",42906,22,19,6.9,91.2,5.3
"29483",2019,91775,"POINT (-118.0941925 34.10934776)",23988,19.3,11.6,5.8,93,4.4
"29484",2019,93420,"POINT (-120.434807 35.17634486)",28413,24.2,18.8,8.7,93.5,6
"29485",2019,92301,"POINT (-117.5961235 34.60426711)",32725,37.8,19.9,3.8,84.4,5
"29486",2019,93721,"POINT (-119.7837399 36.73289232)",6959,41.8,17.6,4.6,80.6,7.5
"29487",2019,92354,"POINT (-117.2514932 34.04978501)",21559,25.6,16.1,5.8,89.2,5.1
"29488",2019,92378,"POINT (-117.2259311 34.22608294)",183,29.2,19.6,6.5,91.4,5.1
"29489",2019,93207,"POINT (-118.603277 35.90044965)",263,32.2,18.9,11.3,95.5,11.1
"29490",2019,92241,"POINT (-116.1977938 33.80784579)",8803,34.8,19.3,10.2,92.7,11.6
"29491",2019,93022,"POINT (-119.29275 34.40539551)",6106,26.7,18.7,7.1,92,5.3
"29492",2019,92683,"POINT (-118.0183643 33.76261675)",89747,21.5,13.9,5.8,89.5,5.5
"29493",2019,93932,"POINT (-121.0623275 35.99155975)",592,34.2,18.5,7.4,92.3,7
"29494",2019,93962,"POINT (-121.6464869 36.62471558)",673,30.9,18.9,6.4,89.2,5.8
"29495",2019,95604,"POINT (-120.0714065 39.24330379)",75,23.5,16.9,8,93.1,5.6
"29496",2019,95569,"POINT (-123.8553157 40.36745991)",361,28.8,19.4,6.9,90.2,6.1
"29497",2019,95526,"POINT (-123.6908484 40.45667035)",378,28.5,21.6,7.3,91.1,6.7
"29498",2019,95351,"POINT (-121.0050878 37.62307696)",46458,33.5,19.9,4.5,84.5,5.9
"29499",2019,95073,"POINT (-121.945226 37.02298582)",10154,26.8,18.9,7.5,92.6,5
"29500",2019,94066,"POINT (-122.4336305 37.62510152)",41130,20.9,14.2,5.9,91.6,4.2
"29501",2019,95628,"POINT (-121.2543305 38.651948)",40196,25.7,19.9,8.3,92.9,5.7
"29502",2019,95589,"POINT (-124.0022928 40.03644355)",1612,27.5,21.6,7.3,90.9,6.4
"29503",2019,94124,"POINT (-122.3854933 37.73154771)",33996,21.6,14.4,4.7,88.9,5
"29504",2019,95687,"POINT (-121.8868888 38.31175132)",65096,31.1,17.9,6,90.3,4.7
"29505",2019,95415,"POINT (-123.410341 39.01575727)",1592,32.1,18.4,6.6,89.7,6.9
"29506",2019,94539,"POINT (-121.9117709 37.51691805)",50031,15.4,10.9,5.3,94.1,3.3
"29507",2019,94901,"POINT (-122.5031649 37.97975576)",41157,25,17.3,6.3,89.3,4.8
"29508",2019,94605,"POINT (-122.148413 37.7604035)",39016,31.8,16.3,5.8,92.1,5.1
"29509",2019,94947,"POINT (-122.6296973 38.11323417)",24283,23.2,17,7.8,93.2,5.3
"29510",2019,94546,"POINT (-122.0798915 37.71482513)",42209,23.8,17.1,7,92.7,4.9
"29511",2019,94964,"POINT (-122.4921515 37.94325676)",5094,30.8,14.3,3.4,86.2,4.3
"29512",2019,95385,"POINT (-121.25235 37.62020183)",429,31.9,20.2,6.3,88.9,6.7
"29513",2019,94117,"POINT (-122.4482386 37.76975205)",39169,15.9,17.2,4.2,90.1,2.5
"29514",2019,94513,"POINT (-121.6749677 37.92355278)",54605,24.9,17.3,6.4,91.5,4.5
"29515",2019,93953,"POINT (-121.9437175 36.58550947)",4509,24.4,14.5,11.6,95.8,7.7
"29516",2019,94619,"POINT (-122.1082218 37.76214238)",23299,25.5,15.7,6,92.5,4.5
"29517",2019,95222,"POINT (-120.6204854 38.06466849)",5292,29.8,20.1,9,92.8,7.3
"29518",2019,95555,"POINT (-124.0499244 41.33754544)",410,28.1,20.2,8.3,92.6,7.8
"29519",2019,95382,"POINT (-120.8533193 37.52847594)",36176,26.2,19.9,6.4,89.4,5.2
"29520",2019,94606,"POINT (-122.244042 37.79448054)",36672,24.4,15.1,4.5,88.7,4.7
"29521",2019,95677,"POINT (-121.2343516 38.79136717)",23333,24.9,18.6,7,91.1,4.9
"29522",2019,95233,"POINT (-120.3515653 38.17887626)",436,28.9,19.8,9.1,93.5,7.2
"29523",2019,95638,"POINT (-121.1226034 38.33433784)",2255,27.8,20.6,7.2,91.9,5.5
"29524",2019,94065,"POINT (-122.2468074 37.53539649)",11359,17.8,13.3,5.7,94.1,3.1
"29525",2019,95527,"POINT (-123.5120645 40.79011577)",627,29.2,19.7,8.8,93.3,7.6
"29526",2019,95452,"POINT (-122.5351996 38.42552428)",1393,25.1,17,9.9,95.5,6.7
"29527",2019,95039,"POINT (-121.774936 36.82647193)",1377,35.1,17.9,5.4,86,6.3
"29528",2019,95117,"POINT (-121.9618697 37.31118155)",30067,23.6,15,4.8,89.4,3.7
"29529",2019,94545,"POINT (-122.1187348 37.61470088)",29707,23.3,14.5,5.4,90.7,4.5
"29530",2019,94105,"POINT (-122.394687 37.78920247)",5846,14.4,14.3,3.7,90.7,2.2
"29531",2019,95694,"POINT (-122.0067617 38.55589801)",9156,29.8,18.9,6,90.7,4.7
"29532",2019,94116,"POINT (-122.4861222 37.74460964)",43698,12.9,12.5,6,92.1,4.4
"29533",2019,94548,"POINT (-121.6535049 37.97345188)",412,26.1,17.9,7.2,91.6,5.8
"29534",2019,95380,"POINT (-120.868414 37.47207451)",41201,31,20.6,5.7,86.9,6.1
"29535",2019,95620,"POINT (-121.752943 38.40975476)",20553,31.8,18.9,5.6,89.5,4.7
"29536",2019,95237,"POINT (-121.1498108 38.16166466)",3167,32,19.7,7.6,90.2,7.3
"29537",2019,95488,"POINT (-123.7577946 39.69130488)",280,32,21.1,8.4,92.3,8.4
"29538",2019,95366,"POINT (-121.1244909 37.76258702)",16575,29.6,19,6.9,90.9,5.5
"29539",2019,95615,"POINT (-121.544966 38.31261773)",834,31,19.5,6.7,89.2,7.4
"29540",2019,94703,"POINT (-122.2756406 37.86390728)",19846,24.1,17.2,5.3,91.5,3.7
"29541",2019,95472,"POINT (-122.8657713 38.398301)",28255,25.8,18.4,8.4,93.8,5.7
"29542",2019,95070,"POINT (-122.0496585 37.25634242)",30617,18,12,7.9,95.4,4.8
"29543",2019,95212,"POINT (-121.2281382 38.04829653)",25239,25.7,14.7,5,88.7,4.8
"29544",2019,95320,"POINT (-121.0134626 37.82527123)",12819,30,19.1,6.8,90.3,5.5
"29545",2019,95010,"POINT (-121.9547098 36.97732736)",9137,28.1,19.6,7.5,90.9,5.6
"29546",2019,95652,"POINT (-121.4011013 38.66297859)",739,28.4,26.2,3.1,78.8,3.5
"29547",2019,94597,"POINT (-122.0716747 37.91819596)",20277,20.6,16.1,6.6,92.5,3.9
"29548",2019,95231,"POINT (-121.2874425 37.87990444)",4374,33.9,18,4.3,83.3,5.5
"29549",2019,94087,"POINT (-122.0369631 37.35152802)",54293,17.8,12,6.1,93.3,3.7
"29550",2019,94131,"POINT (-122.4538153 37.75385614)",26881,16.3,14.8,6.3,93.8,3.9
"29551",2019,95033,"POINT (-121.9824023 37.16034627)",9372,24.9,17.3,7.4,94.4,4.4
"29552",2019,94541,"POINT (-122.0851709 37.67429597)",61635,27.4,16.7,5.2,90.1,4.4
"29553",2019,95311,"POINT (-120.0820085 37.7044898)",2197,28.5,20,9.4,93.2,8.5
"29554",2019,95463,"POINT (-123.5766983 39.18297485)",169,31.5,20.9,8.6,91.8,8.5
"29555",2019,95127,"POINT (-121.8007085 37.37107859)",61325,25.2,14.2,4.5,88.2,4.1
"29556",2019,95409,"POINT (-122.5975189 38.46099682)",27187,24.2,16.8,10.2,94,6.8
"29557",2019,95642,"POINT (-120.7611602 38.34264515)",7164,27.9,19.3,9.6,92.9,7.4
"29558",2019,95682,"POINT (-120.9663471 38.61111197)",29114,26.2,19.5,7.8,92.5,5.6
"29559",2019,95568,"POINT (-123.463401 41.45328771)",136,38,21.7,8.7,92.3,10.9
"29560",2019,95209,"POINT (-121.3508267 38.04724858)",39488,28.1,16.2,6,90.5,5.2
"29561",2019,95497,"POINT (-123.4912933 38.75362923)",1305,24.9,15.9,12.9,97.5,8.9
"29562",2019,95223,"POINT (-119.97505 38.48408427)",4612,29.2,19.2,10,94.6,7.8
"29563",2019,94706,"POINT (-122.2955264 37.88970382)",19615,20.6,15.5,5.8,93,3.5
"29564",2019,95121,"POINT (-121.8098689 37.30413564)",37469,20.2,12,4.3,89.1,3.9
"29565",2019,95667,"POINT (-120.789876 38.73526344)",36726,27,19.5,8.7,92.7,6.6
"29566",2019,95327,"POINT (-120.4796544 37.86073689)",9806,30.4,18.5,6.2,88.1,6.1
"29567",2019,93927,"POINT (-121.374062 36.18549338)",17547,33.8,16.6,3.6,82.5,4.2
"29568",2019,95313,"POINT (-121.050224 37.39942488)",1386,31.6,20,6.4,87.9,7.4
"29569",2019,95683,"POINT (-121.1014785 38.50767402)",6180,25.6,18.7,9.7,95.2,6.3
"29570",2019,95334,"POINT (-120.7431223 37.3480772)",15457,30.9,16.4,4.1,85.2,4.8
"29571",2019,95388,"POINT (-120.5916227 37.41805385)",13074,34.7,18.8,4.8,84.7,5.9
"29572",2019,95692,"POINT (-121.4037581 39.04586787)",4769,28,20,6.5,90.2,5
"29573",2019,94103,"POINT (-122.4111668 37.77313425)",27170,18.8,14.6,4.8,90.3,4.5
"29574",2019,95525,"POINT (-123.8097968 40.92850746)",1733,26.7,21.3,7.1,91.4,5.7
"29575",2019,95005,"POINT (-122.0976055 37.0874305)",6311,28.1,20,6.9,92.3,4.8
"29576",2019,95046,"POINT (-121.5950172 37.0961041)",6417,26.1,16.5,5.8,90.5,4.8
"29577",2019,94020,"POINT (-122.2283072 37.28422255)",1559,23.3,17.7,7.4,94,4.9
"29578",2019,94507,"POINT (-122.0211091 37.85039909)",14889,21,15.7,8.9,95.6,5.1
"29579",2019,95554,"POINT (-123.7945376 40.28414078)",533,29.4,22.5,7.5,90.5,7.6
"29580",2019,93908,"POINT (-121.6939783 36.59487913)",13043,26.2,15.7,7.8,93.5,5
"29581",2019,95250,"POINT (-120.4335425 38.23236997)",78,34,21.6,9,93.2,9.7
"29582",2019,94115,"POINT (-122.4372532 37.78596963)",33021,16.6,15.9,5.8,91.4,4
"29583",2019,95664,"POINT (-121.0506606 38.79898208)",1380,26.6,19.2,8,93.7,5.7
"29584",2019,94024,"POINT (-122.0943381 37.35225206)",22385,19.1,13.1,8.2,95.8,4.6
"29585",2019,95453,"POINT (-122.9371639 39.04555197)",11256,30.8,19.4,8.5,91.4,7.9
"29586",2019,95650,"POINT (-121.1707745 38.81288795)",12447,24.8,18.2,7.9,93.1,5.3
"29587",2019,94578,"POINT (-122.1255506 37.70613671)",38558,26.9,16.5,5.1,89.8,4.6
"29588",2019,95246,"POINT (-120.519254 38.22249122)",1615,33.7,21.2,9.9,93.4,10
"29589",2019,95468,"POINT (-123.6040271 38.91231024)",1258,29.6,19.4,8.2,92.5,6.8
"29590",2019,94080,"POINT (-122.4224145 37.65554428)",63975,20.3,12.9,5.5,90.9,4.3
"29591",2019,95322,"POINT (-121.0167491 37.17021215)",8942,33.6,18.7,6.3,88.1,6.8
"29592",2019,95386,"POINT (-120.6407215 37.6699756)",9877,30.4,21.6,5.5,87.2,5.5
"29593",2019,93926,"POINT (-121.4076534 36.52921028)",8726,33.6,16.2,4,84.5,4.5
"29594",2019,94128,"POINT (-122.380136 37.61841995)",69,29.8,14.6,5.2,92.2,5.8
"29595",2019,95003,"POINT (-121.8777103 37.01006999)",23974,26,18.2,8.1,93.6,5.1
"29596",2019,95240,"POINT (-121.1490182 38.11306759)",47172,32.1,19,6.3,87.3,6.3
"29597",2019,94014,"POINT (-122.4551388 37.68897074)",47014,18.9,11.7,4.8,90.1,4.1
"29598",2019,95232,"POINT (-120.5940161 38.35533748)",304,33,21.9,8.8,92.8,8.6
"29599",2019,94710,"POINT (-122.3021243 37.86786556)",6948,27,17.1,5.1,91.6,4
"29600",2019,94402,"POINT (-122.3421075 37.52434158)",23981,19.6,14.3,7.4,94,4.4
"29601",2019,94587,"POINT (-121.9798483 37.61970897)",69516,19.6,12.8,4.8,91.3,3.7
