zcta,mean_income
65439,51969
78361,51969
81041,51965
92363,51962
6106,51958
79848,51953
44670,51949
24920,51948
71019,51948
70577,51946
79339,51945
87567,51942
71859,51940
62240,51938
67642,51932
32110,51925
71461,51922
29148,51920
29163,51920
32132,51920
40374,51913
42782,51912
36276,51911
71457,51909
97442,51909
41142,51908.32
29924,51906
44710,51906
74572,51904
28360,51903
32321,51899
24133,51898
32822,51894
33870,51894
48745,51892
99554,51892
70053,51890
46235,51888
28538,51887
67441,51887
99207,51883
24910,51881
99636,51880
76543,51876
26377,51873
36031,51872
57256,51872
57468,51870
70041,51867
39421,51864
54625,51861
24016,51860
24931,51860
63053,51860
42722,51859
24120,51858
49815,51854
36869,51853
99134,51850
40460,51849
28052,51848
28472,51847
42602,51845
95365,51844
93239,51843
36560,51842
24530,51839
78538,51839
81429,51839
59545,51838
41653,51837
45801,51835
29048,51833
75847,51833
38565,51830
38627,51829
41263,51828
15753,51827
37324,51823
38915,51822
41339,51821
47710,51818
27910,51815
50577,51809
15692,51806
73843,51806
99140,51806
65461,51805
96086,51803
73551,51800
30148,51796
49442,51796
26818,51795
7107,51794
38603,51794
39483,51792
76464,51791
42259,51784
33854,51780
40371,51777
74867,51777
18455,51772
99143,51770
24528,51769
28442,51762
73460,51751
58203,51747
72901,51744
36480,51743
89314,51741
31042,51740
25315,51739
84723,51736
46327,51733
75966,51731
25002,51728.86957
25025,51728.86957
25048,51728.86957
25054,51728.86957
37339,51723
25661,51721
74343,51716
65744,51714
97108,51712
14802,51707
74340,51707
76104,51706
95565,51706
48207,51704
93260,51703
54515,51701
78520,51701
67024,51700
4459,51697
74574,51696
28401,51695
34691,51692
55758,51686
24641,51673
62861,51671
58222,51670
42453,51667
15775,51666
31551,51658
38745,51658
61410,51656
15054,51652
32187,51650
63137,51650
65622,51646
73006,51645
73127,51645
93615,51644
31789,51641
49776,51640
43227,51639
26030,51637
65263,51635
62896,51634
23605,51629
29836,51628
72561,51624
15954,51622
46393,51615
17866,51611
79821,51610
86333,51610
57346,51608
73461,51607
24649,51606
41835,51601
16879,51599
5050,51595
36310,51593
71046,51591
92281,51591
35654,51590
59535,51590
70114,51590
79256,51590
39668,51583
18201,51577
81327,51577
41746,51575
31768,51573
41238,51573
31082,51572
35630,51572
56669,51572
49656,51571
36860,51570
48340,51562
89422,51562
4495,51561
76842,51558
78359,51555
76377,51551
69331,51548
15082,51545
35476,51542
23923,51541
71764,51538
14549,51536
29683,51535
64457,51532
68749,51531
65654,51527
19138,51524
75141,51522
4745,51514
16724,51514
45612,51512
58748,51510
79560,51508
38610,51505
48139,51503
26031,51501
29639,51491
31301,51488
14779,51482
74370,51475
23954,51474
29591,51474
58229,51473
72567,51468
27810,51465
33973,51461
43232,51461
49895,51461
92410,51455
59856,51454
74536,51454
82510,51451
42754,51450
64667,51444
46377,51440
99786,51436
62078,51432
79053,51429
80727,51426
78416,51424
73114,51421
95686,51418
43986,51417
66104,51417
39813,51408
15714,51405
45812,51404
49625,51401
74720,51401
38833,51399
47038,51397
71259,51396
12434,51395
71944,51395
71454,51392
90057,51386
62672,51372
26276,51367
47465,51365
65627,51363
29488,51362
87556,51361
27812,51356
72179,51354
99565,51354
45646,51352
64054,51352
69043,51351
97480,51350
4668,51348
36425,51347
31001,51343
74127,51343
23066,51331
37731,51330
15863,51319
35904,51319
71659,51316.84375
71662,51316.84375
35228,51316
86504,51316
87701,51316
98326,51316
93250,51313
74832,51311
73455,51308
70580,51303
77617,51303
99105,51300
24220,51298
42464,51298
47868,51298
13834,51296
37723,51295
62289,51289
99644,51287
99651,51275
76693,51274
70346,51270
38585,51268
45032,51265
49631,51262
26847,51257
15757,51256
59231,51255
45866,51252
49746,51250
64050,51249
67578,51247
59529,51244
62901,51243
38841,51238
97830,51230
48915,51219
34741,51218
37727,51210
25112,51209.35417
25126,51209.35417
25183,51209.35417
25185,51209.35417
43006,51204
19358,51203
23303,51194
25152,51194
4622,51191
81151,51187
26264,51185
32157,51180
78214,51175
23944,51170
24834,51168
30453,51166
38601,51149
50223,51144
31094,51143
37178,51141
46988,51141
56177,51140
70811,51138
97434,51138
27832,51136
45402,51136
87829,51132
95717,51130
35542,51128
97761,51127
38658,51125
35178,51120
35447,51120
70773,51117
31323,51111
38761,51107
38348,51101
24270,51094
81501,51093
12305,51092
35810,51088
3570,51084
31779,51083
46759,51075
63620,51075
37726,51073
72080,51073
38368,51071
41098,51071
59022,51070
98844,51067
16939,51066
49632,51061
93648,51058
85017,51055
53827,51047
72031,51043
23974,51039
81133,51037
41837,51028
56146,51021
64830,51015
46224,51014
62426,51014
33540,51013
38069,51012
54858,51011
69360,51009
78570,51009
36432,51008
72826,51008
32134,51007
35575,51005
56440,51003
32694,50995
10451,50993
45662,50988
85603,50986
31563,50984
66734,50983
99621,50981
42223,50972
45361,50965
57245,50964
49839,50960
47952,50959
76706,50959
63548,50958
29069,50957
27379,50953
49309,50952
47369,50946
65661,50946
38944,50945
27849,50942
40146,50934
36782,50932
13614,50931
89318,50928
30833,50926
5150,50922
35206,50922
67657,50921
41754,50918
15638,50917
47305,50905
38481,50904
74446,50904
67501,50903
79101,50903
66041,50901
63846,50900
92356,50900
99558,50900
14739,50898
30728,50898
7501,50891
18232,50889
31519,50886
39074,50884
23395,50879
10468,50877
39083,50875
72522,50875
39817,50871
74932,50870
1109,50867
49971,50866
13319,50861
63544,50860
61260,50858
31554,50850
70091,50850
18333,50849
35477,50848
44610,50847
27983,50846
24375,50845
35772,50844
25639,50840
48636,50840
34207,50838
55805,50835
35564,50831
17935,50830
34690,50828
63902,50826.57692
63934,50826.57692
63962,50826.57692
40827,50826
64866,50818
31781,50817
44314,50815
63965,50811
24472,50810
35150,50810
62319,50808
73481,50804
56153,50795
32053,50794
28640,50789
50268,50788
78229,50785
40769,50782
17920,50781
65026,50781
70085,50779
27840,50775
45203,50775
95514,50771
62841,50769
14215,50766
39174,50765
29556,50763
55753,50763
36583,50761
62867,50761
29053,50758
76858,50756
36785,50750
76859,50748
41572,50745
27890,50737
45328,50733
67353,50731
85713,50730
15948,50725
63121,50720
15419,50719
67474,50719
93240,50719
32428,50717
70581,50715
23224,50714
48619,50709
73547,50703
89104,50702
35130,50693
39108,50693
45426,50688
37753,50686
33848,50682
72742,50681
71943,50677
41849,50671
35481,50665
38868,50661
86039,50659
23169,50656
74630,50652
72445,50650
15455,50646
84718,50644
4967,50641
51009,50639
48654,50637
63014,50637
65759,50637
29646,50635
38008,50635
38914,50635
78076,50635
88265,50634
41262,50622
93501,50621
17104,50618
77078,50617
74869,50616
62932,50610
77642,50609
77011,50608
79734,50606
78839,50601
38614,50599
24944,50595
43963,50595
32351,50593
44132,50592
44108,50585
63935,50582
60827,50572
76306,50572
46930,50571
87516,50568
99785,50568
95548,50565
32443,50564
29628,50559
5341,50544
72955,50544
15555,50543
41222,50536
12943,50533
25064,50532
75668,50532
79836,50530
39641,50526
28341,50517
32421,50514
75702,50514
31730,50505
62854,50503
97523,50502
71351,50494
64783,50491
49743,50489
49848,50483
31093,50480
88065,50477
75241,50476
29563,50475
64835,50475
26610,50473
37819,50473
39360,50473
76504,50466
72436,50464
99201,50463
38545,50455
66616,50450
35952,50449
49912,50448
66758,50442
12937,50435
48739,50429
26327,50426
68874,50426
79927,50424
72121,50422
93673,50421
74955,50420
76164,50420
62617,50417
24827,50415
81004,50411
72717,50410
44907,50407
85706,50407
54447,50406
53167,50400
48214,50395
66039,50394
27829,50391
14901,50383
5858,50376
18709,50376
29506,50374
24558,50372
46345,50369
39824,50363
71355,50363
24848,50357
36524,50357
28635,50352
79104,50348
30555,50346
70519,50345
30021,50340
71770,50340
98855,50336
81058,50335
72434,50334
4648,50330
36562,50330
85040,50329
41836,50325
70356,50324
39057,50323
65789,50321
72517,50321
47904,50320
4442,50316
25841,50314
95041,50313
36445,50312
48629,50310
70661,50310
71027,50310
74839,50310
49709,50308
97465,50301
80744,50299
57625,50295
65013,50289
13111,50284
24161,50284
15727,50279
71651,50278
40060,50272
16427,50270
85550,50268
38922,50264
30510,50258
96016,50257
39194,50251
41660,50251
4756,50250
67565,50243
38645,50238
75217,50238
36539,50236
25812,50233
72537,50225
38042,50217
85348,50216
38553,50211
49459,50209
38251,50207
72949,50206
36028,50203
53218,50201
49768,50200
71427,50199
48215,50196
72072,50194
36467,50191
65591,50188
74042,50188
24712,50181
57764,50177
63534,50177
59036,50175
49953,50174
44305,50168
66714,50168
4943,50167
78219,50166
41804,50165
56591,50165
31543,50163
43317,50163
87933,50163
42374,50157
72944,50157
30906,50154
13674,50151
26801,50151
41772,50150
15489,50147
25879,50144
70759,50143
29817,50140
38128,50134
16422,50125
1525,50119
78564,50119
63943,50116
2746,50103
71652,50094
75630,50094
24579,50092
13623,50089
72414,50087
47337,50082
23442,50076
78211,50075
26271,50073
78516,50073
2907,50069
73084,50067
71350,50065
75930,50061
87577,50061
65534,50056
62891,50053
71462,50052
44483,50051
93255,50050
15368,50048
63623,50045
88121,50045
26405,50044
98361,50044
55806,50041
15366,50038
25653,50036
27862,50034
25287,50033
98812,50029
4786,50028
31544,50028
61044,50027
66843,50019
72928,50019
13670,50018
32445,50008
27885,50005
62878,49995
93706,49995
45353,49992
72853,49976
99650,49976
74930,49973
87420,49973
19801,49965
67762,49965
86324,49961
71473,49958
48721,49951
76010,49951
65629,49948
95456,49943
75972,49935
12442,49934
95428,49932
75956,49930
79412,49929
10460,49926
30753,49924
65025,49924
73566,49924
10458,49919
32437,49917
29584,49915
39323,49911
4606,49910
36605,49910
77032,49906
43952,49898
67505,49897
40740,49895
89414,49895
43157,49894
97449,49887
70761,49884
88119,49884
24248,49882
67632,49877
27589,49873
40903,49868
70427,49868
35660,49863
63561,49861
41555,49852
24265,49848
42048,49848
47957,49836
6607,49835
13321,49830
72638,49829
62532,49827
45216,49825
48223,49825
27839,49821
39041,49821
74554,49821
66859,49820
57061,49819
13210,49815
28905,49814
25186,49812
22035,49807
79785,49806
29918,49804
38220,49800
60426,49798
46613,49793
77029,49793
74130,49789
87317,49787
39175,49786
88046,49783
38375,49780
38873,49780
79842,49780
25634,49778
38122,49778
88301,49774
28170,49768
47528,49768
73017,49767
38382,49762
12207,49759
74740,49758
39095,49755
35963,49752
78050,49752
62081,49745
39654,49741
35616,49740
74469,49739
36701,49738
35979,49736
29306,49730
52554,49726
87831,49726
24165,49724
48602,49724
96123,49723
31639,49717
97834,49716
38760,49715
35442,49714
87723,49711
50116,49709
42151,49706
7102,49705
71430,49704
31055,49703
29168,49701
59059,49694
74724,49693
37616,49691
36919,49685
16876,49684
25696,49680
28527,49679
41855,49678
87310,49678
42567,49674
64471,49674
37870,49673
97453,49671
39456,49667
30315,49662
74965,49660
54465,49655
35972,49649
63746,49644
50314,49641
74743,49635
76475,49634
97884,49634
25520,49633
62018,49625
65555,49617
73641,49617
30412,49615
15315,49614
44080,49614
56384,49606
24244,49605
46967,49604
24269,49602
69041,49600
72677,49597
41250,49596
15104,49594
74056,49593
37813,49591
24614,49582
42325,49582
42021,49572
17978,49571
8105,49563
29581,49560
31714,49560
72658,49555
13786,49553
63624,49538
89428,49537
72372,49530
79904,49530
68417,49527
72569,49527
72169,49519
73546,49511
28501,49510
97864,49506
5678,49504
12406,49499
72429,49494
93267,49494
50847,49493
4231,49490
39429,49490
99137,49487
17948,49481
24818,49481
59062,49481
70552,49475
29944,49471
62452,49471
65456,49471
63822,49468
47303,49467
39401,49466
30733,49465
26621,49461
4418,49459
41621,49455
38259,49453
25537,49446
63967,49446
24017,49444
81039,49442
30173,49440
93247,49439
4750,49433
72583,49425
30573,49424
38332,49418
49820,49416
42603,49414.66667
42631,49414.66667
42638,49414.66667
89115,49414
48551,49412.5
48553,49412.5
48554,49412.5
77013,49410
40729,49409
49929,49407
15462,49406
87724,49404.34615
87736,49404.34615
87749,49404.34615
87750,49404.34615
77016,49399
67427,49397
29340,49396
24328,49393
25111,49393
41817,49393
47420,49392
34431,49386
54530,49383
63876,49383
85645,49366
65081,49364
47449,49357
24055,49354
30470,49352
32463,49351
72204,49350
73556,49346
55772,49343
15834,49337
62811,49328
63111,49328
25286,49322
17930,49320
29042,49315
39776,49315
37821,49309
4463,49307
42533,49304
36862,49298
65702,49293
77022,49291
26288,49290
58379,49282
42349,49281
12206,49280
24831,49278
59039,49276
31204,49275
39663,49272
64426,49272
66094,49272
99784,49272
77039,49267
66102,49262
37640,49257
42285,49255
48219,49255
27016,49253
38663,49253
77867,49253
41554,49252
68926,49252
25958,49250
53404,49250
87016,49246
18617,49245
34488,49243
49793,49239
93562,49239
64769,49238
27563,49235
41317,49232
74845,49231
32208,49230
29128,49226
46226,49220
70426,49216
45673,49211
84539,49210
29536,49206
88422,49206
52626,49200
29051,49196
68504,49194
29471,49193
24501,49192
64856,49191
73673,49189
49799,49187
26034,49185
65727,49185
44653,49181
66608,49180
78205,49178
98849,49178
93606,49177
33857,49168
49667,49168
78548,49166
25039,49165
25676,49161
4443,49158
14717,49157
33924,49152
84026,49151
43224,49149
23480,49148
42210,49147
68323,49147
64451,49143
77081,49141
38848,49133
5141,49131
39701,49128
67862,49125
12202,49123
41519,49117
38241,49112
16347,49110
50065,49107
95978,49106
33012,49101
33610,49101
54538,49099
39153,49096
66442,49092
43779,49090
95555,49088
33311,49086
27536,49084
43961,49084
48748,49083
48341,49077
72125,49077
76105,49077
32212,49073
64432,49073
99329,49067
73555,49063
78586,49063
78225,49062
24983,49061
16682,49056
38261,49054
37337,49053
32425,49047
24639,49043
19141,49039
39631,49039
65611,49038
15731,49037
88081,49029
15865,49028
65603,49023
78877,49022
88401,49019
